# gapseq version: 1.1 2f27651
# Transporter sequence DB md5sum: 878d922 (2021-07-07)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
sp|Q5E733|NANT_ALIF1|2.A.21.3.7	2.A.21.3.7	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	sp|Q5E733|NANT_ALIF1|2.A.21.3.7	23.737	3.25e-15	75.9	75	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2468845	2467691	transporter
sp|Q5E733|NANT_ALIF1|2.A.21.3.7	2.A.21.3.7	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	sp|Q5E733|NANT_ALIF1|2.A.21.3.7	23.737	3.25e-15	75.9	75	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2468845	2467691	transporter
sp|Q5E733|NANT_ALIF1|2.A.21.3.7	2.A.21.3.7	N-acetylneuraminate	EX_cpd00232_e0	rxn05487,rxn08050	sp|Q5E733|NANT_ALIF1|2.A.21.3.7	23.737	3.25e-15	75.9	75	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2468845	2467691	transporter
sp|Q5E733|NANT_ALIF1|2.A.21.3.7	2.A.21.3.7	Sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	sp|Q5E733|NANT_ALIF1|2.A.21.3.7	23.737	3.25e-15	75.9	75	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2468845	2467691	transporter
gnl|TC-DB|A1S2A8|2.A.21.3.8	2.A.21.3.8	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|A1S2A8|2.A.21.3.8	22.152	0.007	36.2	76	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2265349	2266617	transporter
gnl|TC-DB|A8H019|2.A.21.3.9	2.A.21.3.9	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|A8H019|2.A.21.3.9	32.064	1.38e-64	223	97	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2468845	2467358	transporter
gnl|TC-DB|P32705|2.A.21.7.2	2.A.21.7.2	acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|P32705|2.A.21.7.2	23.462	1.08e-13	71.2	78	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2265352	2266605	transporter
gnl|TC-DB|D5AU53|2.A.21.7.4	2.A.21.7.4	acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|D5AU53|2.A.21.7.4	23.148	6.35e-16	78.6	76	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2265361	2266596	transporter
gnl|TC-DB|Q9JMD7|2.A.21.8.1	2.A.21.8.1	choline	EX_cpd00098_e0	rxn08213,rxn09692,rxn12380,rxn19034	gnl|TC-DB|Q9JMD7|2.A.21.8.1	24.762	2.55e-04	40.8	87	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2265352	2266782	transporter
gnl|TC-DB|Q9JMD7|2.A.21.8.1	2.A.21.8.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q9JMD7|2.A.21.8.1	24.762	2.55e-04	40.8	87	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2265352	2266782	transporter
gnl|TC-DB|P23936|2.A.2.2.1	2.A.2.2.1	lactose	EX_cpd00208_e0	rxn08779,rxn08781,rxn10169	gnl|TC-DB|P23936|2.A.2.2.1	23.837	2.98e-35	140	79	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	1479347	1480825	transporter
gnl|TC-DB|P23975|2.A.22.1.2	2.A.22.1.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P23975|2.A.22.1.2	24.458	4.81e-23	101	77	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2051179	2049836	transporter
gnl|TC-DB|Q01959|2.A.22.1.3	2.A.22.1.3	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q01959|2.A.22.1.3	21.032	3.31e-18	86.3	78	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	1300895	1302247	transporter
gnl|TC-DB|Q9X761|2.A.2.2.3	2.A.2.2.3	D-galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|Q9X761|2.A.2.2.3	27.837	2.05e-37	143	99	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	1479356	1480711	transporter
gnl|TC-DB|P48065|2.A.22.3.1	2.A.22.3.1	betaine	EX_cpd00540_e0	rxn05579,rxn08638,rxn12375,rxn11216	gnl|TC-DB|P48065|2.A.22.3.1	24.248	7.68e-26	110	78	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	1300898	1302235	transporter
gnl|TC-DB|P48065|2.A.22.3.1	2.A.22.3.1	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|P48065|2.A.22.3.1	24.248	7.68e-26	110	78	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	1300898	1302235	transporter
gnl|TC-DB|P48065|2.A.22.3.1	2.A.22.3.1	gamma-aminobutyric acid	EX_cpd00281_e0	rxn05564,rxn08027,rxn12377,rxn34350,rxn34477	gnl|TC-DB|P48065|2.A.22.3.1	24.248	7.68e-26	110	78	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	1300898	1302235	transporter
gnl|TC-DB|P48065|2.A.22.3.1	2.A.22.3.1	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|P48065|2.A.22.3.1	24.248	7.68e-26	110	78	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	1300898	1302235	transporter
gnl|TC-DB|P48065|2.A.22.3.1	2.A.22.3.1	proline	EX_cpd00129_e0	rxn05221,rxn05638,rxn09191,rxn09192,rxn12451,rxn34526,rxn34527	gnl|TC-DB|P48065|2.A.22.3.1	24.248	7.68e-26	110	78	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	1300898	1302235	transporter
gnl|TC-DB|P48065|2.A.22.3.1	2.A.22.3.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P48065|2.A.22.3.1	24.248	7.68e-26	110	78	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	1300898	1302235	transporter
gnl|TC-DB|P30531|2.A.22.3.2	2.A.22.3.2	gamma-aminobutyric acid	EX_cpd00281_e0	rxn05564,rxn08027,rxn12377,rxn34350,rxn34477	gnl|TC-DB|P30531|2.A.22.3.2	22.967	1.70e-24	106	79	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	1300898	1302235	transporter
gnl|TC-DB|P31649|2.A.22.3.8	2.A.22.3.8	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|P31649|2.A.22.3.8	24.248	2.75e-32	130	81	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	1300892	1302247	transporter
gnl|TC-DB|P31649|2.A.22.3.8	2.A.22.3.8	butyric acid	EX_cpd00211_e0	rxn05683,rxn08183	gnl|TC-DB|P31649|2.A.22.3.8	24.248	2.75e-32	130	81	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	1300892	1302247	transporter
gnl|TC-DB|P31649|2.A.22.3.8	2.A.22.3.8	indole	EX_cpd00359_e0	rxn08750,rxn10176	gnl|TC-DB|P31649|2.A.22.3.8	24.248	2.75e-32	130	81	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	1300892	1302247	transporter
gnl|TC-DB|P31649|2.A.22.3.8	2.A.22.3.8	taurine	EX_cpd00210_e0	rxn12554	gnl|TC-DB|P31649|2.A.22.3.8	24.248	2.75e-32	130	81	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	1300892	1302247	transporter
gnl|TC-DB|O50649|2.A.22.4.1	2.A.22.4.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|O50649|2.A.22.4.1	27.813	2.06e-33	132	88	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2051182	2049842	transporter
gnl|TC-DB|O50649|2.A.22.4.1	2.A.22.4.1	tryptophan	EX_cpd00065_e0	rxn05663,rxn09326,rxn09709,rxn12458,rxn34411	gnl|TC-DB|O50649|2.A.22.4.1	27.813	2.06e-33	132	88	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2051182	2049842	transporter
gnl|TC-DB|Q8RHM5|2.A.22.5.2	2.A.22.5.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q8RHM5|2.A.22.5.2	30.649	8.19e-49	176	94	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2051182	2049869	transporter
gnl|TC-DB|Q8RHM5|2.A.22.5.2	2.A.22.5.2	tyrosine	EX_cpd00069_e0	rxn05301,rxn09338,rxn09708,rxn09831,rxn12459,rxn13411,rxn13412,rxn34413	gnl|TC-DB|Q8RHM5|2.A.22.5.2	30.649	8.19e-49	176	94	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2051182	2049869	transporter
gnl|TC-DB|Q9KDT3|2.A.22.5.3	2.A.22.5.3	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q9KDT3|2.A.22.5.3	34.978	1.12e-72	246	98	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	1300901	1302238	transporter
gnl|TC-DB|Q8E9E5|2.A.22.5.5	2.A.22.5.5	Sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q8E9E5|2.A.22.5.5	29.888	1.14e-40	152	91	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2051185	2049902	transporter
sp|P32136|YIHO_ECOLI|2.A.2.3.15	2.A.2.3.15	sulfoquinovose	EX_cpd22614_e0	rxn90101	sp|P32136|YIHO_ECOLI|2.A.2.3.15	29.299	1.16e-39	150	98	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	1293130	1294491	transporter
gnl|TC-DB|P96792|2.A.2.3.3	2.A.2.3.3	XYLOSE	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|P96792|2.A.2.3.3	29.810	1.42e-55	197	97	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	1293127	1294491	transporter
gnl|TC-DB|A1S5F2|2.A.2.3.6	2.A.2.3.6	cellobiose	EX_cpd00158_e0	rxn12598	gnl|TC-DB|A1S5F2|2.A.2.3.6	31.982	1.91e-43	160	99	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	1293169	1294479	transporter
sp|Q9L7R5|YIHP_SALTY|2.A.2.3.9	2.A.2.3.9	2,3-dihydroxypropane-1-sulfonate	EX_cpd31356_e0	rxn90102	sp|Q9L7R5|YIHP_SALTY|2.A.2.3.9	26.552	2.00e-36	140	99	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	1293127	1294491	transporter
gnl|TC-DB|P30143|2.A.25.1.10	2.A.25.1.10	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|P30143|2.A.25.1.10	33.626	1.92e-66	229	94	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	3043610	3042270	transporter
gnl|TC-DB|P30143|2.A.25.1.10	2.A.25.1.10	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|P30143|2.A.25.1.10	33.626	1.92e-66	229	94	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	3043610	3042270	transporter
gnl|TC-DB|P30145|2.A.25.1.2	2.A.25.1.2	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|P30145|2.A.25.1.2	33.103	7.28e-45	165	93	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	1299616	1300842	transporter
gnl|TC-DB|P30145|2.A.25.1.2	2.A.25.1.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P30145|2.A.25.1.2	33.103	7.28e-45	165	93	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	1299616	1300842	transporter
gnl|TC-DB|Q6LX42|2.A.25.1.3	2.A.25.1.3	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|Q6LX42|2.A.25.1.3	45.992	5.10e-102	331	99	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	3025334	3023943	transporter
gnl|TC-DB|Q6LX42|2.A.25.1.3	2.A.25.1.3	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q6LX42|2.A.25.1.3	45.992	5.10e-102	331	99	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	3025334	3023943	transporter
gnl|TC-DB|Q8EII1|2.A.25.1.4	2.A.25.1.4	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q8EII1|2.A.25.1.4	48.590	7.38e-107	345	96	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	3025331	3023952	transporter
gnl|TC-DB|Q45068|2.A.25.1.5	2.A.25.1.5	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|Q45068|2.A.25.1.5	37.288	1.67e-66	229	92	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	1299601	1300824	transporter
gnl|TC-DB|S5PD21|2.A.25.1.7	2.A.25.1.7	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|S5PD21|2.A.25.1.7	26.790	1.85e-15	76.3	79	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	3025238	3024138	transporter
gnl|TC-DB|S5PD21|2.A.25.1.7	2.A.25.1.7	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|S5PD21|2.A.25.1.7	26.790	1.85e-15	76.3	79	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	3025238	3024138	transporter
gnl|TC-DB|W0WFC6|2.A.25.1.9	2.A.25.1.9	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|W0WFC6|2.A.25.1.9	43.913	8.53e-86	284	100	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	3043643	3042267	transporter
gnl|TC-DB|W0WFC6|2.A.25.1.9	2.A.25.1.9	asparagine	EX_cpd00132_e0	rxn05508,rxn08161,rxn09782,rxn13229,rxn13230,rxn34455,rxn34491	gnl|TC-DB|W0WFC6|2.A.25.1.9	43.913	8.53e-86	284	100	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	3043643	3042267	transporter
gnl|TC-DB|W0WFC6|2.A.25.1.9	2.A.25.1.9	glutamine	EX_cpd00053_e0	rxn05216,rxn09678,rxn09814,rxn13301,rxn13302,rxn34375,rxn34499,rxn11101	gnl|TC-DB|W0WFC6|2.A.25.1.9	43.913	8.53e-86	284	100	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	3043643	3042267	transporter
gnl|TC-DB|W0WFC6|2.A.25.1.9	2.A.25.1.9	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|W0WFC6|2.A.25.1.9	43.913	8.53e-86	284	100	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	3043643	3042267	transporter
gnl|TC-DB|P0AER8|2.A.27.1.1	2.A.27.1.1	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|P0AER8|2.A.27.1.1	38.095	2.62e-52	185	94	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	1734523	1735644	transporter
gnl|TC-DB|P73275|2.A.27.1.2	2.A.27.1.2	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|P73275|2.A.27.1.2	35.678	6.09e-54	190	99	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	1734469	1735647	transporter
gnl|TC-DB|P73275|2.A.27.1.2	2.A.27.1.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P73275|2.A.27.1.2	35.678	6.09e-54	190	99	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	1734469	1735647	transporter
gnl|TC-DB|Q9HZ58|2.A.27.1.3	2.A.27.1.3	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|Q9HZ58|2.A.27.1.3	40.526	1.05e-54	192	94	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	1734523	1735641	transporter
gnl|TC-DB|Q9K0A9|2.A.28.2.4	2.A.28.2.4	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q9K0A9|2.A.28.2.4	41.231	2.88e-49	173	98	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	184931	185905	transporter
gnl|TC-DB|B7GU58|2.A.28.2.6	2.A.28.2.6	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|B7GU58|2.A.28.2.6	35.928	2.27e-56	195	90	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	184931	185911	transporter
gnl|TC-DB|C4ST46|2.A.28.2.9	2.A.28.2.9	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|C4ST46|2.A.28.2.9	36.940	1.95e-50	176	85	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	185102	185905	transporter
gnl|TC-DB|A6DUG7|2.A.28.3.5	2.A.28.3.5	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|A6DUG7|2.A.28.3.5	28.125	1.45e-10	59.3	77	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	185093	185839	transporter
gnl|TC-DB|P43059|2.A.3.10.20	2.A.3.10.20	arginine	EX_cpd00051_e0	rxn05303,rxn08154,rxn09783,rxn12437,rxn13228,rxn30457,rxn10840,rxn33718	gnl|TC-DB|P43059|2.A.3.10.20	20.611	8.40e-04	39.3	87	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	94347	95801	transporter
gnl|TC-DB|P43059|2.A.3.10.20	2.A.3.10.20	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|P43059|2.A.3.10.20	20.611	8.40e-04	39.3	87	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	94347	95801	transporter
gnl|TC-DB|P43059|2.A.3.10.20	2.A.3.10.20	lysine	EX_cpd00039_e0	rxn05305,rxn08854,rxn08855,rxn09674,rxn09740,rxn12378,rxn13343,rxn10834,rxn33297	gnl|TC-DB|P43059|2.A.3.10.20	20.611	8.40e-04	39.3	87	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	94347	95801	transporter
gnl|TC-DB|O07002|2.A.3.11.1	2.A.3.11.1	aspartate	EX_cpd00041_e0	rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|TC-DB|O07002|2.A.3.11.1	23.041	1.52e-12	67.4	80	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	94335	95600	transporter
gnl|TC-DB|O07002|2.A.3.11.1	2.A.3.11.1	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|O07002|2.A.3.11.1	23.041	1.52e-12	67.4	80	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	94335	95600	transporter
gnl|TC-DB|P76037|2.A.3.1.13	2.A.3.1.13	putrescine	EX_cpd00118_e0	rxn05687,rxn09215,rxn13392,rxn34402,rxn34528,rxn11263	gnl|TC-DB|P76037|2.A.3.1.13	20.041	4.34e-09	55.8	95	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	94332	95720	transporter
gnl|TC-DB|K7WL41|2.A.3.1.19	2.A.3.1.19	Lysine	EX_cpd00039_e0	rxn05305,rxn08854,rxn08855,rxn09674,rxn09740,rxn12378,rxn13343,rxn10834,rxn33297	gnl|TC-DB|K7WL41|2.A.3.1.19	23.504	2.67e-08	53.5	92	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	94428	95759	transporter
gnl|TC-DB|P25737|2.A.3.1.2	2.A.3.1.2	asparagine	EX_cpd00132_e0	rxn05508,rxn08161,rxn09782,rxn13229,rxn13230,rxn34455,rxn34491	gnl|TC-DB|P25737|2.A.3.1.2	24.122	1.05e-12	67.8	81	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	94326	95513	transporter
gnl|TC-DB|P25737|2.A.3.1.2	2.A.3.1.2	D-alanine	EX_cpd00117_e0	rxn05494,rxn08301,rxn13660	gnl|TC-DB|P25737|2.A.3.1.2	24.122	1.05e-12	67.8	81	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	94326	95513	transporter
gnl|TC-DB|P25737|2.A.3.1.2	2.A.3.1.2	D-serine	EX_cpd00550_e0	rxn05649,rxn08372	gnl|TC-DB|P25737|2.A.3.1.2	24.122	1.05e-12	67.8	81	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	94326	95513	transporter
gnl|TC-DB|P25737|2.A.3.1.2	2.A.3.1.2	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|P25737|2.A.3.1.2	24.122	1.05e-12	67.8	81	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	94326	95513	transporter
gnl|TC-DB|P25737|2.A.3.1.2	2.A.3.1.2	L-alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|P25737|2.A.3.1.2	24.122	1.05e-12	67.8	81	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	94326	95513	transporter
gnl|TC-DB|P25737|2.A.3.1.2	2.A.3.1.2	L-cysteine	EX_cpd00084_e0	rxn09690	gnl|TC-DB|P25737|2.A.3.1.2	24.122	1.05e-12	67.8	81	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	94326	95513	transporter
gnl|TC-DB|P25737|2.A.3.1.2	2.A.3.1.2	L-serine	EX_cpd00054_e0	rxn05307,rxn09246,rxn09247,rxn09714,rxn10185,rxn34404,rxn34405,rxn34530	gnl|TC-DB|P25737|2.A.3.1.2	24.122	1.05e-12	67.8	81	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	94326	95513	transporter
gnl|TC-DB|P25737|2.A.3.1.2	2.A.3.1.2	L-threonine	EX_cpd00161_e0	rxn05300,rxn09304,rxn09305,rxn09306,rxn09710,rxn10186,rxn12456,rxn13747,rxn34409,rxn34410,rxn34535	gnl|TC-DB|P25737|2.A.3.1.2	24.122	1.05e-12	67.8	81	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	94326	95513	transporter
gnl|TC-DB|P25737|2.A.3.1.2	2.A.3.1.2	lysine	EX_cpd00039_e0	rxn05305,rxn08854,rxn08855,rxn09674,rxn09740,rxn12378,rxn13343,rxn10834,rxn33297	gnl|TC-DB|P25737|2.A.3.1.2	24.122	1.05e-12	67.8	81	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	94326	95513	transporter
gnl|TC-DB|P25737|2.A.3.1.2	2.A.3.1.2	phenylalanine	EX_cpd00066_e0	rxn05306,rxn09117,rxn09724,rxn12449	gnl|TC-DB|P25737|2.A.3.1.2	24.122	1.05e-12	67.8	81	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	94326	95513	transporter
gnl|TC-DB|P25737|2.A.3.1.2	2.A.3.1.2	proline	EX_cpd00129_e0	rxn05221,rxn05638,rxn09191,rxn09192,rxn12451,rxn34526,rxn34527	gnl|TC-DB|P25737|2.A.3.1.2	24.122	1.05e-12	67.8	81	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	94326	95513	transporter
gnl|TC-DB|P25737|2.A.3.1.2	2.A.3.1.2	tryptophan	EX_cpd00065_e0	rxn05663,rxn09326,rxn09709,rxn12458,rxn34411	gnl|TC-DB|P25737|2.A.3.1.2	24.122	1.05e-12	67.8	81	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	94326	95513	transporter
gnl|TC-DB|P25737|2.A.3.1.2	2.A.3.1.2	tyrosine	EX_cpd00069_e0	rxn05301,rxn09338,rxn09708,rxn09831,rxn12459,rxn13411,rxn13412,rxn34413	gnl|TC-DB|P25737|2.A.3.1.2	24.122	1.05e-12	67.8	81	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	94326	95513	transporter
