# gapseq version: 1.1 2f27651
# Transporter sequence DB md5sum: 878d922 (2021-07-07)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|A5Y0C3|2.A.1.1.128	2.A.1.1.128	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|A5Y0C3|2.A.1.1.128	31.947	3.99e-41	154	90	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040204	2038894	transporter
gnl|TC-DB|A5LGM7|2.A.1.1.129	2.A.1.1.129	trehalose	EX_cpd00794_e0	rxn09655,rxn09870	gnl|TC-DB|A5LGM7|2.A.1.1.129	29.890	4.86e-46	169	87	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040201	2038885	transporter
gnl|TC-DB|OAY55788.1|2.A.1.1.136	2.A.1.1.13	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|OAY55788.1|2.A.1.1.136	31.579	2.22e-48	177	88	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040201	2038864	transporter
gnl|TC-DB|OAY55788.1|2.A.1.1.136	2.A.1.1.13	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|OAY55788.1|2.A.1.1.136	31.579	2.22e-48	177	88	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040201	2038864	transporter
gnl|TC-DB|OAY55788.1|2.A.1.1.136	2.A.1.1.13	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|OAY55788.1|2.A.1.1.136	31.579	2.22e-48	177	88	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040201	2038864	transporter
gnl|TC-DB|OAY55788.1|2.A.1.1.136	2.A.1.1.13	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|OAY55788.1|2.A.1.1.136	31.579	2.22e-48	177	88	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040201	2038864	transporter
gnl|TC-DB|OAY55788.1|2.A.1.1.136	2.A.1.1.13	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|OAY55788.1|2.A.1.1.136	31.579	2.22e-48	177	88	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040201	2038864	transporter
gnl|TC-DB|OAY55788.1|2.A.1.1.136	2.A.1.1.13	maltose	EX_cpd00179_e0	rxn09673	gnl|TC-DB|OAY55788.1|2.A.1.1.136	31.579	2.22e-48	177	88	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040201	2038864	transporter
gnl|TC-DB|OAY55788.1|2.A.1.1.136	2.A.1.1.13	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|OAY55788.1|2.A.1.1.136	31.579	2.22e-48	177	88	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040201	2038864	transporter
gnl|TC-DB|OAY55788.1|2.A.1.1.136	2.A.1.1.13	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|OAY55788.1|2.A.1.1.136	31.579	2.22e-48	177	88	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040201	2038864	transporter
gnl|TC-DB|P37662|2.A.1.11.3	2.A.1.11.3	pyruvate	EX_cpd00020_e0	rxn05469,rxn09217,rxn09717,rxn09832	gnl|TC-DB|P37662|2.A.1.11.3	26.685	3.64e-14	70.9	85	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1594402	1595481	transporter
gnl|TC-DB|Q63ZP5|2.A.1.1.130	2.A.1.1.130	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q63ZP5|2.A.1.1.130	27.835	6.73e-36	139	94	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040198	2038846	transporter
gnl|TC-DB|AIU34725.1|2.A.1.1.131	2.A.1.1.131	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|AIU34725.1|2.A.1.1.131	28.791	1.04e-42	159	89	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040189	2038900	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.132	Glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|I1M280|2.A.1.1.132	30.426	3.99e-46	170	88	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040279	2038903	transporter
gnl|TC-DB|N0A4A7|2.A.1.1.133	2.A.1.1.133	Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|N0A4A7|2.A.1.1.133	30.480	9.97e-37	141	92	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040216	2038906	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|OAY61114.1|2.A.1.1.134	30.213	8.20e-40	151	88	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040201	2038885	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|OAY61114.1|2.A.1.1.134	30.213	8.20e-40	151	88	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040201	2038885	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|OAY61114.1|2.A.1.1.134	30.213	8.20e-40	151	88	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040201	2038885	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|OAY61114.1|2.A.1.1.134	30.213	8.20e-40	151	88	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040201	2038885	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|OAY61114.1|2.A.1.1.134	30.213	8.20e-40	151	88	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040201	2038885	transporter
gnl|TC-DB|OAY27969.1|2.A.1.1.135	2.A.1.1.135	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|OAY27969.1|2.A.1.1.135	30.417	2.63e-41	155	91	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040240	2038906	transporter
gnl|TC-DB|OAY55788.1|2.A.1.1.136	2.A.1.1.136	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|OAY55788.1|2.A.1.1.136	31.579	2.22e-48	177	88	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040201	2038864	transporter
gnl|TC-DB|OAY55788.1|2.A.1.1.136	2.A.1.1.136	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|OAY55788.1|2.A.1.1.136	31.579	2.22e-48	177	88	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040201	2038864	transporter
gnl|TC-DB|OAY55788.1|2.A.1.1.136	2.A.1.1.136	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|OAY55788.1|2.A.1.1.136	31.579	2.22e-48	177	88	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040201	2038864	transporter
gnl|TC-DB|AKU75155.2|2.A.1.1.137	2.A.1.1.137	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|AKU75155.2|2.A.1.1.137	27.027	8.70e-30	121	83	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040198	2038834	transporter
gnl|TC-DB|P15686|2.A.1.1.14	2.A.1.1.14	lactose	EX_cpd00208_e0	rxn08779,rxn08781,rxn10169	gnl|TC-DB|P15686|2.A.1.1.14	32.128	2.87e-37	144	85	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040201	2038903	transporter
gnl|TC-DB|ACV04919|2.A.1.1.141	2.A.1.1.141	lactose	EX_cpd00208_e0	rxn08779,rxn08781,rxn10169	gnl|TC-DB|ACV04919|2.A.1.1.141	24.949	7.47e-26	109	90	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040198	2038804	transporter
gnl|TC-DB|Q06222|2.A.1.1.18	2.A.1.1.18	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|Q06222|2.A.1.1.18	24.714	7.98e-13	67.8	76	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040159	2038909	transporter
gnl|TC-DB|Q06222|2.A.1.1.18	2.A.1.1.18	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q06222|2.A.1.1.18	24.714	7.98e-13	67.8	76	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040159	2038909	transporter
gnl|TC-DB|Q06222|2.A.1.1.18	2.A.1.1.18	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|Q06222|2.A.1.1.18	24.714	7.98e-13	67.8	76	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040159	2038909	transporter
gnl|TC-DB|P0AE24|2.A.1.1.2	2.A.1.1.2	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|P0AE24|2.A.1.1.2	36.607	1.65e-63	219	91	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040192	2038894	transporter
gnl|TC-DB|P0AE24|2.A.1.1.2	2.A.1.1.2	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|P0AE24|2.A.1.1.2	36.607	1.65e-63	219	91	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040192	2038894	transporter
gnl|TC-DB|P0AE24|2.A.1.1.2	2.A.1.1.2	arsenite	EX_cpd04098_e0	rxn05507	gnl|TC-DB|P0AE24|2.A.1.1.2	36.607	1.65e-63	219	91	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040192	2038894	transporter
gnl|TC-DB|P0AE24|2.A.1.1.2	2.A.1.1.2	gluconate	EX_cpd00222_e0	rxn05571,rxn08609,rxn12363	gnl|TC-DB|P0AE24|2.A.1.1.2	36.607	1.65e-63	219	91	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040192	2038894	transporter
gnl|TC-DB|P0AE24|2.A.1.1.2	2.A.1.1.2	glucosamine	EX_cpd00276_e0	rxn12526	gnl|TC-DB|P0AE24|2.A.1.1.2	36.607	1.65e-63	219	91	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040192	2038894	transporter
gnl|TC-DB|P0AE24|2.A.1.1.2	2.A.1.1.2	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P0AE24|2.A.1.1.2	36.607	1.65e-63	219	91	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040192	2038894	transporter
gnl|TC-DB|P0AE24|2.A.1.1.2	2.A.1.1.2	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|P0AE24|2.A.1.1.2	36.607	1.65e-63	219	91	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040192	2038894	transporter
gnl|TC-DB|P0AE24|2.A.1.1.2	2.A.1.1.2	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|P0AE24|2.A.1.1.2	36.607	1.65e-63	219	91	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040192	2038894	transporter
gnl|TC-DB|Q01440|2.A.1.1.20	2.A.1.1.20	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|Q01440|2.A.1.1.20	34.125	2.10e-45	169	81	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040204	2038864	transporter
gnl|TC-DB|O74969|2.A.1.1.21	2.A.1.1.21	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|O74969|2.A.1.1.21	30.043	1.84e-44	165	85	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040207	2038900	transporter
gnl|TC-DB|O74849|2.A.1.1.22	2.A.1.1.22	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|O74849|2.A.1.1.22	29.936	6.33e-48	176	86	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040216	2038900	transporter
gnl|TC-DB|Q92339|2.A.1.1.23	2.A.1.1.23	gluconate	EX_cpd00222_e0	rxn05571,rxn08609,rxn12363	gnl|TC-DB|Q92339|2.A.1.1.23	28.875	2.44e-46	172	83	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040225	2038903	transporter
gnl|TC-DB|O34718|2.A.1.1.26	2.A.1.1.26	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|O34718|2.A.1.1.26	35.076	1.21e-53	191	98	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040195	2038867	transporter
gnl|TC-DB|P11166|2.A.1.1.28	2.A.1.1.28	arsenite	EX_cpd04098_e0	rxn05507	gnl|TC-DB|P11166|2.A.1.1.28	28.726	2.24e-41	155	90	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040198	2038906	transporter
gnl|TC-DB|P11168|2.A.1.1.29	2.A.1.1.29	glucosamine	EX_cpd00276_e0	rxn12526	gnl|TC-DB|P11168|2.A.1.1.29	29.977	1.57e-37	144	78	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040093	2038867	transporter
gnl|TC-DB|P11168|2.A.1.1.29	2.A.1.1.29	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P11168|2.A.1.1.29	29.977	1.57e-37	144	78	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040093	2038867	transporter
gnl|TC-DB|Q8VZ80|2.A.1.1.34	2.A.1.1.3	D-mannitol	EX_cpd00314_e0	rxn12587	gnl|TC-DB|Q8VZ80|2.A.1.1.34	32.272	3.56e-56	200	87	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040234	2038900	transporter
gnl|TC-DB|Q8VZ80|2.A.1.1.34	2.A.1.1.3	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|Q8VZ80|2.A.1.1.34	32.272	3.56e-56	200	87	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040234	2038900	transporter
gnl|TC-DB|Q8VZ80|2.A.1.1.34	2.A.1.1.3	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q8VZ80|2.A.1.1.34	32.272	3.56e-56	200	87	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040234	2038900	transporter
gnl|TC-DB|Q8VZ80|2.A.1.1.34	2.A.1.1.3	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|Q8VZ80|2.A.1.1.34	32.272	3.56e-56	200	87	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040234	2038900	transporter
gnl|TC-DB|Q8VZ80|2.A.1.1.34	2.A.1.1.3	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|Q8VZ80|2.A.1.1.34	32.272	3.56e-56	200	87	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040234	2038900	transporter
gnl|TC-DB|Q8VZ80|2.A.1.1.34	2.A.1.1.3	xylitol	EX_cpd00306_e0	rxn12532	gnl|TC-DB|Q8VZ80|2.A.1.1.34	32.272	3.56e-56	200	87	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040234	2038900	transporter
gnl|TC-DB|Q8VZ80|2.A.1.1.34	2.A.1.1.3	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|Q8VZ80|2.A.1.1.34	32.272	3.56e-56	200	87	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040234	2038900	transporter
gnl|TC-DB|P32467|2.A.1.1.30	2.A.1.1.30	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P32467|2.A.1.1.30	30.454	1.47e-37	145	79	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040201	2038903	transporter
gnl|TC-DB|P32467|2.A.1.1.30	2.A.1.1.30	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|P32467|2.A.1.1.30	30.454	1.47e-37	145	79	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040201	2038903	transporter
gnl|TC-DB|P15729|2.A.1.1.32	2.A.1.1.32	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|P15729|2.A.1.1.32	36.384	2.62e-51	184	93	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040174	2038906	transporter
gnl|TC-DB|P15729|2.A.1.1.32	2.A.1.1.32	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P15729|2.A.1.1.32	36.384	2.62e-51	184	93	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040174	2038906	transporter
gnl|TC-DB|Q8NJ22|2.A.1.1.33	2.A.1.1.33	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|Q8NJ22|2.A.1.1.33	31.648	4.33e-43	162	79	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040207	2038885	transporter
gnl|TC-DB|Q8VZ80|2.A.1.1.34	2.A.1.1.34	D-mannitol	EX_cpd00314_e0	rxn12587	gnl|TC-DB|Q8VZ80|2.A.1.1.34	32.272	3.56e-56	200	87	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040234	2038900	transporter
gnl|TC-DB|Q8VZ80|2.A.1.1.34	2.A.1.1.34	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|Q8VZ80|2.A.1.1.34	32.272	3.56e-56	200	87	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040234	2038900	transporter
gnl|TC-DB|Q8VZ80|2.A.1.1.34	2.A.1.1.34	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|Q8VZ80|2.A.1.1.34	32.272	3.56e-56	200	87	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040234	2038900	transporter
gnl|TC-DB|Q8VZ80|2.A.1.1.34	2.A.1.1.34	xylitol	EX_cpd00306_e0	rxn12532	gnl|TC-DB|Q8VZ80|2.A.1.1.34	32.272	3.56e-56	200	87	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040234	2038900	transporter
gnl|TC-DB|Q7BEC4|2.A.1.1.35	2.A.1.1.35	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q7BEC4|2.A.1.1.35	33.698	4.74e-55	195	95	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040219	2038906	transporter
gnl|TC-DB|Q400D8|2.A.1.1.36	2.A.1.1.36	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q400D8|2.A.1.1.36	28.541	5.02e-39	150	80	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040201	2038903	transporter
gnl|TC-DB|Q6PXP3|2.A.1.1.37	2.A.1.1.37	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q6PXP3|2.A.1.1.37	30.867	1.01e-35	139	75	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040039	2038885	transporter
gnl|TC-DB|P39932|2.A.1.1.38	2.A.1.1.38	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|P39932|2.A.1.1.38	26.721	1.51e-29	121	85	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040195	2038813	transporter
gnl|TC-DB|P49374|2.A.1.1.39	2.A.1.1.39	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P49374|2.A.1.1.39	32.444	3.24e-48	177	86	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040249	2038900	transporter
gnl|TC-DB|Q64L87|2.A.1.1.40	2.A.1.1.40	cellobiose	EX_cpd00158_e0	rxn12598	gnl|TC-DB|Q64L87|2.A.1.1.40	28.921	8.10e-46	169	92	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040195	2038903	transporter
gnl|TC-DB|Q64L87|2.A.1.1.40	2.A.1.1.40	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q64L87|2.A.1.1.40	28.921	8.10e-46	169	92	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040195	2038903	transporter
gnl|TC-DB|Q64L87|2.A.1.1.40	2.A.1.1.40	lactose	EX_cpd00208_e0	rxn08779,rxn08781,rxn10169	gnl|TC-DB|Q64L87|2.A.1.1.40	28.921	8.10e-46	169	92	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040195	2038903	transporter
gnl|TC-DB|Q64L87|2.A.1.1.40	2.A.1.1.40	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|Q64L87|2.A.1.1.40	28.921	8.10e-46	169	92	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040195	2038903	transporter
gnl|TC-DB|QLE11221|2.A.1.1.404	2.A.1.1.404	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|QLE11221|2.A.1.1.404	28.664	7.94e-34	133	88	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040198	2038906	transporter
gnl|TC-DB|O52733|2.A.1.1.41	2.A.1.1.41	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|O52733|2.A.1.1.41	45.964	6.83e-94	307	95	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040177	2038846	transporter
gnl|TC-DB|P15078|2.A.114.1.1	2.A.114.1.1	pyruvate	EX_cpd00020_e0	rxn05469,rxn09217,rxn09717,rxn09832	gnl|TC-DB|P15078|2.A.114.1.1	43.115	2.79e-157	500	98	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	700071	697927	transporter
gnl|TC-DB|Q8G3X1|2.A.1.1.42	2.A.1.1.42	Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q8G3X1|2.A.1.1.42	100.000	0.0	873	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040435	2038885	transporter
gnl|TC-DB|Q9BYW1|2.A.1.1.44	2.A.1.1.44	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9BYW1|2.A.1.1.44	28.535	1.44e-24	104	77	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040033	2038888	transporter
gnl|TC-DB|Q8L6Z8|2.A.1.1.45	2.A.1.1.45	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q8L6Z8|2.A.1.1.45	31.306	4.18e-43	160	86	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040174	2038897	transporter
gnl|TC-DB|Q9JIF3|2.A.1.1.46	2.A.1.1.46	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9JIF3|2.A.1.1.46	30.621	9.18e-44	162	93	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040204	2038885	transporter
gnl|TC-DB|Q5ERC7|2.A.1.1.47	2.A.1.1.47	Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q5ERC7|2.A.1.1.47	27.991	9.63e-28	114	87	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040204	2038885	transporter
gnl|TC-DB|P0AA76|2.A.1.14.7	2.A.1.14.7	D-galactonate	EX_cpd00653_e0	rxn08578,rxn10160	gnl|TC-DB|P0AA76|2.A.1.14.7	23.720	2.49e-04	39.7	82	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	134551	133520	transporter
gnl|TC-DB|Q94AZ2|2.A.1.1.50	2.A.1.1.50	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|Q94AZ2|2.A.1.1.50	31.667	1.08e-43	163	89	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040201	2038864	transporter
gnl|TC-DB|Q94AZ2|2.A.1.1.50	2.A.1.1.50	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q94AZ2|2.A.1.1.50	31.667	1.08e-43	163	89	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040201	2038864	transporter
gnl|TC-DB|Q2MEV7|2.A.1.1.51	2.A.1.1.51	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q2MEV7|2.A.1.1.51	30.786	2.01e-48	177	86	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040207	2038900	transporter
gnl|TC-DB|Q2MEV7|2.A.1.1.51	2.A.1.1.51	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|Q2MEV7|2.A.1.1.51	30.786	2.01e-48	177	86	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040207	2038900	transporter
gnl|TC-DB|Q8NLB7|2.A.1.15.10	2.A.1.15.1	4-hydroxybenzoate	EX_cpd00136_e0	rxn12433,rxn12549,rxn12680,rxn29120	gnl|TC-DB|Q8NLB7|2.A.1.15.10	26.343	1.16e-14	73.2	80	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	134692	133562	transporter
gnl|TC-DB|Q8NLB7|2.A.1.15.10	2.A.1.15.1	acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|Q8NLB7|2.A.1.15.10	26.343	1.16e-14	73.2	80	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	134692	133562	transporter
gnl|TC-DB|Q8NLB7|2.A.1.15.10	2.A.1.15.1	benzoate	EX_cpd00153_e0	rxn12435	gnl|TC-DB|Q8NLB7|2.A.1.15.10	26.343	1.16e-14	73.2	80	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	134692	133562	transporter
gnl|TC-DB|Q8NLB7|2.A.1.15.10	2.A.1.15.1	spermidine	EX_cpd00264_e0	rxn05652,rxn09660,rxn29135,rxn34532,rxn34533,rxn11262	gnl|TC-DB|Q8NLB7|2.A.1.15.10	26.343	1.16e-14	73.2	80	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	134692	133562	transporter
gnl|TC-DB|Q26579|2.A.1.1.52	2.A.1.1.52	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q26579|2.A.1.1.52	26.941	3.26e-19	88.2	80	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2040150	2038894	transporter
